,expName,generation,duration
0,rn-iii-pilot-3B,1,10.9117612
1,rn-iii-pilot-3B,1,16.932040416666666
2,rn-iii-pilot-3B,1,13.241954283333333
3,rn-iii-pilot-3B,1,10.4735943
4,rn-iii-pilot-3B,1,13.220620183333333
5,rn-iii-pilot-3B,1,12.565644966666667
6,rn-iii-pilot-3B,1,13.417597766666667
7,rn-iii-pilot-3B,1,18.120272466666666
8,rn-iii-pilot-3B,1,21.437857216666664
9,rn-iii-pilot-3B,1,13.847256916666668
