,expName,generation,duration
0,rn-iii-pilot-4b,1,11.960898916666668
1,rn-iii-pilot-4b,1,11.7065593
2,rn-iii-pilot-4b,1,14.215144083333334
3,rn-iii-pilot-4b,1,19.6638274
4,rn-iii-pilot-4b,1,10.700185266666667
5,rn-iii-pilot-4b,1,24.709284283333332
6,rn-iii-pilot-4b,1,11.934853816666667
7,rn-iii-pilot-4b,1,14.080189916666665
8,rn-iii-pilot-4b,1,17.204831216666665
9,rn-iii-pilot-4b,1,25.25162525
