playerId,trialIdx,trialType,score,maxLevelReached,move_1,move_2,move_3,move_4,move_5,move_6,move_7,move_8,networkId,myopic_score,ai_score,sessionId
acd,15.0,try_yourself,1250.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,200.0,400.0,200.0,f8fa60dab58e7f8d327e920f750c2364,300.0,1450.0,642bdb6f5b5b9c825f6d8acd
acd,17.0,try_yourself,600.0,1.0,200.0,-50.0,0.0,200.0,100.0,-50.0,0.0,200.0,5debc29265b15de1070aaf71d07462b3,800.0,1250.0,642bdb6f5b5b9c825f6d8acd
acd,19.0,try_yourself,650.0,2.0,-50.0,-50.0,400.0,100.0,200.0,100.0,-50.0,0.0,5debc29265b15de1070aaf71d07462b3,800.0,1250.0,642bdb6f5b5b9c825f6d8acd
acd,20.0,try_yourself,900.0,1.0,200.0,-50.0,200.0,100.0,-50.0,200.0,100.0,200.0,452dcce8ad3c776dc7b840e595459643,800.0,850.0,642bdb6f5b5b9c825f6d8acd
acd,22.0,try_yourself,900.0,1.0,200.0,-50.0,200.0,100.0,200.0,-50.0,200.0,100.0,452dcce8ad3c776dc7b840e595459643,800.0,850.0,642bdb6f5b5b9c825f6d8acd
acd,24.0,individual,850.0,1.0,-50.0,200.0,200.0,100.0,100.0,100.0,100.0,100.0,600f5e414fe07c520376fd30ccbaf21e,800.0,1250.0,642bdb6f5b5b9c825f6d8acd
acd,25.0,individual,800.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24fbb1a696f71d6e0d1b5108480f9264,800.0,1250.0,642bdb6f5b5b9c825f6d8acd
acd,26.0,individual,400.0,2.0,0.0,-50.0,-50.0,200.0,-50.0,200.0,-50.0,200.0,fcc2151138dbce0a9b300f186120e48d,400.0,1450.0,642bdb6f5b5b9c825f6d8acd
acd,27.0,individual,850.0,1.0,-50.0,200.0,200.0,-50.0,200.0,200.0,-50.0,200.0,c84d0a5e63974f6319dadb1050d44ede,1200.0,1250.0,642bdb6f5b5b9c825f6d8acd
acd,29.0,demonstration,500.0,2.0,100.0,-50.0,200.0,-50.0,-50.0,400.0,0.0,-50.0,aee075bb502f66a59de3d50d93a74501,550.0,1650.0,642bdb6f5b5b9c825f6d8acd
acd,30.0,demonstration,750.0,1.0,-50.0,200.0,200.0,0.0,200.0,0.0,200.0,0.0,b16ed687e3ad52a5cae0ddec6fc8f63c,800.0,1450.0,642bdb6f5b5b9c825f6d8acd
