session_id,session_name,condition,generation,within_generation_idx,started_at,time_spend,expired,replaced,ai_player,simulated_subject,advisor,player_score,move_idx,source_num,target_num,reward,level,correct_repeat,myopic,optimal,large_loss_taken,trial_id,trial_type,solution_total_score,trial_idx
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,2,2,4,200,0,,True,False,False,5,individual,2100,1
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,3,4,6,200,0,,True,False,False,5,individual,2100,1
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,4,6,2,200,0,,True,True,False,5,individual,2100,1
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,5,2,4,200,0,,True,False,False,5,individual,2100,1
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,6,4,6,200,0,,True,False,False,5,individual,2100,1
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,7,6,2,200,0,,True,True,False,5,individual,2100,1
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,8,2,4,200,0,,True,False,False,5,individual,2100,1
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,9,4,6,200,0,,True,False,False,5,individual,2100,1
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,0,4,0,200,0,,True,False,False,8,individual,2100,2
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,1,0,9,200,0,,True,False,False,8,individual,2100,2
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,2,9,0,200,0,,True,False,False,8,individual,2100,2
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,3,0,9,200,0,,True,False,False,8,individual,2100,2
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,4,9,0,200,0,,True,False,False,8,individual,2100,2
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,5,0,9,200,0,,True,False,False,8,individual,2100,2
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,6,9,0,200,0,,True,False,False,8,individual,2100,2
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,7,0,9,200,0,,True,False,False,8,individual,2100,2
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,8,9,0,200,0,,True,False,False,8,individual,2100,2
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,9,0,9,200,0,,True,False,False,8,individual,2100,2
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,0,0,5,200,0,,True,False,False,9,individual,1700,3
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,1,5,11,200,0,,True,False,False,9,individual,1700,3
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,2,11,7,0,0,,False,False,False,9,individual,1700,3
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,3,7,0,100,0,,True,False,False,9,individual,1700,3
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,4,0,5,200,0,,True,False,False,9,individual,1700,3
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,5,5,11,200,0,,True,False,False,9,individual,1700,3
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,6,11,8,100,0,,True,False,False,9,individual,1700,3
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,7,8,0,200,0,,True,True,False,9,individual,1700,3
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,8,0,5,200,0,,True,False,False,9,individual,1700,3
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,9,5,11,200,0,,True,False,False,9,individual,1700,3
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,0,11,10,100,0,,True,False,False,10,individual,1600,4
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,1,10,9,200,0,,True,False,False,10,individual,1600,4
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,2,9,3,200,0,,True,False,False,10,individual,1600,4
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,3,3,9,100,0,,True,False,False,10,individual,1600,4
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,4,9,3,200,0,,True,False,False,10,individual,1600,4
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,5,3,9,100,0,,True,False,False,10,individual,1600,4
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,6,9,3,200,0,,True,False,False,10,individual,1600,4
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,7,3,9,100,0,,True,False,False,10,individual,1600,4
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,8,9,3,200,0,,True,False,False,10,individual,1600,4
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,9,3,9,100,0,,True,False,False,10,individual,1600,4
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,0,8,3,200,0,,True,False,False,11,individual,2100,5
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,1,3,11,200,0,,True,False,False,11,individual,2100,5
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,2,11,7,200,0,,True,False,False,11,individual,2100,5
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,3,7,3,200,0,,True,False,False,11,individual,2100,5
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,4,3,11,200,0,,True,False,False,11,individual,2100,5
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,5,11,7,200,0,,True,False,False,11,individual,2100,5
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,6,7,3,200,0,,True,False,False,11,individual,2100,5
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,7,3,11,200,0,,True,False,False,11,individual,2100,5
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,8,11,7,200,0,,True,False,False,11,individual,2100,5
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,9,7,3,200,0,,True,False,False,11,individual,2100,5
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,0,0,4,200,0,,True,False,False,14,demonstration,1600,6
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,1,4,7,100,0,,True,False,False,14,demonstration,1600,6
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,2,7,4,200,0,,True,False,False,14,demonstration,1600,6
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,3,4,7,100,0,,True,False,False,14,demonstration,1600,6
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,4,7,4,200,0,,True,False,False,14,demonstration,1600,6
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,5,4,7,100,0,,True,False,False,14,demonstration,1600,6
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,6,7,4,200,0,,True,False,False,14,demonstration,1600,6
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,7,4,7,100,0,,True,False,False,14,demonstration,1600,6
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,8,7,4,200,0,,True,False,False,14,demonstration,1600,6
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,9,4,7,100,0,,True,False,False,14,demonstration,1600,6
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,0,4,1,200,0,,True,False,False,15,demonstration,2100,7
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,1,1,5,200,0,,True,False,False,15,demonstration,2100,7
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,2,5,4,200,0,,True,False,False,15,demonstration,2100,7
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,3,4,1,200,0,,True,False,False,15,demonstration,2100,7
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,4,1,5,200,0,,True,False,False,15,demonstration,2100,7
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,5,5,4,200,0,,True,False,False,15,demonstration,2100,7
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,6,4,1,200,0,,True,False,False,15,demonstration,2100,7
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,7,1,5,200,0,,True,False,False,15,demonstration,2100,7
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,8,5,4,200,0,,True,False,False,15,demonstration,2100,7
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,9,4,1,200,0,,True,False,False,15,demonstration,2100,7
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,0,5,4,200,0,,True,False,False,16,demonstration,1800,8
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,1,4,9,100,0,,True,False,False,16,demonstration,1800,8
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,2,9,5,200,0,,True,True,False,16,demonstration,1800,8
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,3,5,4,200,0,,True,False,False,16,demonstration,1800,8
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,4,4,9,100,0,,True,False,False,16,demonstration,1800,8
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,5,9,5,200,0,,True,True,False,16,demonstration,1800,8
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,6,5,4,200,0,,True,False,False,16,demonstration,1800,8
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,7,4,9,100,0,,True,False,False,16,demonstration,1800,8
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,8,9,5,200,0,,True,True,False,16,demonstration,1800,8
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,9,5,4,200,0,,True,False,False,16,demonstration,1800,8
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,0,2,8,100,0,,True,False,False,17,demonstration,1100,9
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,1,8,7,100,0,,True,False,False,17,demonstration,1100,9
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,2,7,3,100,0,,True,False,False,17,demonstration,1100,9
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,3,3,2,100,0,,True,False,False,17,demonstration,1100,9
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,4,2,8,100,0,,True,False,False,17,demonstration,1100,9
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,5,8,7,100,0,,True,False,False,17,demonstration,1100,9
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,6,7,3,100,0,,True,False,False,17,demonstration,1100,9
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,7,3,2,100,0,,True,False,False,17,demonstration,1100,9
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,8,2,8,100,0,,True,False,False,17,demonstration,1100,9
6568f8ff464e933804a0fb63,Gen 0 - None - 0 - Human,,0,0,2023-11-30T22:07:09.849000,546.17725,False,False,False,False,,1650,9,8,7,100,0,,True,False,False,17,demonstration,1100,9
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,0,8,11,200,0,,True,False,False,4,individual,1700,0
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,1,11,10,200,0,,True,False,False,4,individual,1700,0
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,2,10,6,200,0,,True,False,False,4,individual,1700,0
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,3,6,4,0,0,,False,False,False,4,individual,1700,0
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,4,4,8,200,0,,True,False,False,4,individual,1700,0
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,5,8,11,200,0,,True,False,False,4,individual,1700,0
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,6,11,10,200,0,,True,False,False,4,individual,1700,0
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,7,10,6,200,0,,True,False,False,4,individual,1700,0
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,8,6,4,0,0,,False,False,False,4,individual,1700,0
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,9,4,8,200,0,,True,False,False,4,individual,1700,0
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,0,1,10,100,0,,True,False,False,5,individual,1700,1
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,1,10,9,200,0,,True,False,False,5,individual,1700,1
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,2,9,1,200,0,,True,False,False,5,individual,1700,1
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,3,1,10,100,0,,True,False,False,5,individual,1700,1
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,4,10,9,200,0,,True,False,False,5,individual,1700,1
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,5,9,1,200,0,,True,False,False,5,individual,1700,1
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,6,1,10,100,0,,True,False,False,5,individual,1700,1
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,7,10,9,200,0,,True,False,False,5,individual,1700,1
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,8,9,4,100,0,,False,False,False,5,individual,1700,1
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,9,4,3,200,0,,True,False,False,5,individual,1700,1
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,0,8,4,100,0,,True,False,False,8,individual,550,2
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,1,4,3,0,0,,False,False,False,8,individual,550,2
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,2,3,6,100,0,,False,False,False,8,individual,550,2
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,3,6,9,100,0,,False,False,False,8,individual,550,2
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,4,9,6,0,0,,True,False,False,8,individual,550,2
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,5,6,4,0,0,,False,False,False,8,individual,550,2
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,6,4,7,-50,1,,False,True,True,8,individual,550,2
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,7,7,9,200,0,,True,False,False,8,individual,550,2
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,8,9,6,0,0,,True,False,False,8,individual,550,2
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,9,6,4,0,0,,False,False,False,8,individual,550,2
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,0,3,5,200,0,,True,False,False,9,individual,950,3
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,1,5,9,0,0,,False,False,False,9,individual,950,3
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,2,9,10,200,0,,True,False,False,9,individual,950,3
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,3,10,1,0,0,,False,False,False,9,individual,950,3
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,4,1,8,-50,1,,False,True,True,9,individual,950,3
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,5,8,5,200,0,,True,False,False,9,individual,950,3
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,6,5,6,-50,1,,False,True,True,9,individual,950,3
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,7,6,2,-50,2,,False,True,True,9,individual,950,3
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,8,2,10,200,0,,True,False,False,9,individual,950,3
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,9,10,9,200,0,,True,False,False,9,individual,950,3
6568f8ff464e933804a0fb64,Gen 0 - None - 1 - Human,,0,1,2023-11-30T22:12:07.883000,503.298188,False,False,False,False,,1650,0,1,10,200,0,,True,False,False,10,individual,1650,4
