,network_id,strategy,step,source_node,current_node,reward,total_reward
1024,2c4d3c5b836b0e8e031c6f1b1bfd071e,myopic,1,6,9,100,100
1025,2c4d3c5b836b0e8e031c6f1b1bfd071e,myopic,2,9,6,100,200
1026,2c4d3c5b836b0e8e031c6f1b1bfd071e,myopic,3,6,9,100,300
1027,2c4d3c5b836b0e8e031c6f1b1bfd071e,myopic,4,9,6,100,400
1028,2c4d3c5b836b0e8e031c6f1b1bfd071e,myopic,5,6,9,100,500
1029,2c4d3c5b836b0e8e031c6f1b1bfd071e,myopic,6,9,6,100,600
1030,2c4d3c5b836b0e8e031c6f1b1bfd071e,myopic,7,6,9,100,700
1031,2c4d3c5b836b0e8e031c6f1b1bfd071e,myopic,8,9,6,100,800
1032,b6e257b52fe6bba6ca3f7249c3339eac,myopic,1,9,0,0,0
1033,b6e257b52fe6bba6ca3f7249c3339eac,myopic,2,0,2,200,200
1034,b6e257b52fe6bba6ca3f7249c3339eac,myopic,3,2,8,200,400
1035,b6e257b52fe6bba6ca3f7249c3339eac,myopic,4,8,0,200,600
1036,b6e257b52fe6bba6ca3f7249c3339eac,myopic,5,0,2,200,800
1037,b6e257b52fe6bba6ca3f7249c3339eac,myopic,6,2,8,200,1000
1038,b6e257b52fe6bba6ca3f7249c3339eac,myopic,7,8,0,200,1200
1039,b6e257b52fe6bba6ca3f7249c3339eac,myopic,8,0,2,200,1400
1040,a86a67281af116f6f872f3274d8e0db1,myopic,1,3,8,0,0
1041,a86a67281af116f6f872f3274d8e0db1,myopic,2,8,5,100,100
1042,a86a67281af116f6f872f3274d8e0db1,myopic,3,5,1,0,100
1043,a86a67281af116f6f872f3274d8e0db1,myopic,4,1,3,200,300
1044,a86a67281af116f6f872f3274d8e0db1,myopic,5,3,8,0,300
1045,a86a67281af116f6f872f3274d8e0db1,myopic,6,8,5,100,400
1046,a86a67281af116f6f872f3274d8e0db1,myopic,7,5,1,0,400
1047,a86a67281af116f6f872f3274d8e0db1,myopic,8,1,3,200,600
1048,9af7c501d4c93c32b318199310457c06,myopic,1,3,0,200,200
1049,9af7c501d4c93c32b318199310457c06,myopic,2,0,1,100,300
1050,9af7c501d4c93c32b318199310457c06,myopic,3,1,9,0,300
1051,9af7c501d4c93c32b318199310457c06,myopic,4,9,1,0,300
1052,9af7c501d4c93c32b318199310457c06,myopic,5,1,9,0,300
1053,9af7c501d4c93c32b318199310457c06,myopic,6,9,1,0,300
1054,9af7c501d4c93c32b318199310457c06,myopic,7,1,9,0,300
1055,9af7c501d4c93c32b318199310457c06,myopic,8,9,1,0,300
1056,a45fdde5d1d51afe6f399432233a1870,myopic,1,8,1,200,200
1057,a45fdde5d1d51afe6f399432233a1870,myopic,2,1,4,0,200
1058,a45fdde5d1d51afe6f399432233a1870,myopic,3,4,1,100,300
1059,a45fdde5d1d51afe6f399432233a1870,myopic,4,1,4,0,300
1060,a45fdde5d1d51afe6f399432233a1870,myopic,5,4,1,100,400
1061,a45fdde5d1d51afe6f399432233a1870,myopic,6,1,4,0,400
1062,a45fdde5d1d51afe6f399432233a1870,myopic,7,4,1,100,500
1063,a45fdde5d1d51afe6f399432233a1870,myopic,8,1,4,0,500
1064,7c3f283ef1020e8a9885c1d2ff2b3f11,myopic,1,8,6,0,0
1065,7c3f283ef1020e8a9885c1d2ff2b3f11,myopic,2,6,1,-50,-50
1066,7c3f283ef1020e8a9885c1d2ff2b3f11,myopic,3,1,9,200,150
1067,7c3f283ef1020e8a9885c1d2ff2b3f11,myopic,4,9,0,100,250
1068,7c3f283ef1020e8a9885c1d2ff2b3f11,myopic,5,0,8,0,250
1069,7c3f283ef1020e8a9885c1d2ff2b3f11,myopic,6,8,6,0,250
1070,7c3f283ef1020e8a9885c1d2ff2b3f11,myopic,7,6,2,-50,200
1071,7c3f283ef1020e8a9885c1d2ff2b3f11,myopic,8,2,8,200,400
1072,369fed85631588b9f60bd7709c79d4c0,myopic,1,0,2,0,0
1073,369fed85631588b9f60bd7709c79d4c0,myopic,2,2,0,200,200
1074,369fed85631588b9f60bd7709c79d4c0,myopic,3,0,2,0,200
1075,369fed85631588b9f60bd7709c79d4c0,myopic,4,2,0,200,400
1076,369fed85631588b9f60bd7709c79d4c0,myopic,5,0,2,0,400
1077,369fed85631588b9f60bd7709c79d4c0,myopic,6,2,0,200,600
1078,369fed85631588b9f60bd7709c79d4c0,myopic,7,0,2,0,600
1079,369fed85631588b9f60bd7709c79d4c0,myopic,8,2,0,200,800
1080,7173ddba9d182a73414229ce0b9cb26b,myopic,1,8,9,100,100
1081,7173ddba9d182a73414229ce0b9cb26b,myopic,2,9,3,100,200
1082,7173ddba9d182a73414229ce0b9cb26b,myopic,3,3,8,200,400
1083,7173ddba9d182a73414229ce0b9cb26b,myopic,4,8,9,100,500
1084,7173ddba9d182a73414229ce0b9cb26b,myopic,5,9,3,100,600
1085,7173ddba9d182a73414229ce0b9cb26b,myopic,6,3,8,200,800
1086,7173ddba9d182a73414229ce0b9cb26b,myopic,7,8,9,100,900
1087,7173ddba9d182a73414229ce0b9cb26b,myopic,8,9,3,100,1000
1088,b06e63e23be6e795171cc39de5f68b04,myopic,1,9,7,100,100
1089,b06e63e23be6e795171cc39de5f68b04,myopic,2,7,3,200,300
1090,b06e63e23be6e795171cc39de5f68b04,myopic,3,3,5,100,400
1091,b06e63e23be6e795171cc39de5f68b04,myopic,4,5,3,200,600
1092,b06e63e23be6e795171cc39de5f68b04,myopic,5,3,5,100,700
1093,b06e63e23be6e795171cc39de5f68b04,myopic,6,5,3,200,900
1094,b06e63e23be6e795171cc39de5f68b04,myopic,7,3,5,100,1000
1095,b06e63e23be6e795171cc39de5f68b04,myopic,8,5,3,200,1200
1096,b58f1dbe2001ae48d0f1aada4e64c72f,myopic,1,8,7,-50,-50
1097,b58f1dbe2001ae48d0f1aada4e64c72f,myopic,2,7,8,200,150
1098,b58f1dbe2001ae48d0f1aada4e64c72f,myopic,3,8,4,-50,100
1099,b58f1dbe2001ae48d0f1aada4e64c72f,myopic,4,4,6,0,100
1100,b58f1dbe2001ae48d0f1aada4e64c72f,myopic,5,6,5,200,300
1101,b58f1dbe2001ae48d0f1aada4e64c72f,myopic,6,5,6,0,300
1102,b58f1dbe2001ae48d0f1aada4e64c72f,myopic,7,6,5,200,500
1103,b58f1dbe2001ae48d0f1aada4e64c72f,myopic,8,5,6,0,500
1104,f4c9313397b905f5ade1ab3aadf50f4b,myopic,1,4,9,200,200
1105,f4c9313397b905f5ade1ab3aadf50f4b,myopic,2,9,8,100,300
1106,f4c9313397b905f5ade1ab3aadf50f4b,myopic,3,8,9,0,300
1107,f4c9313397b905f5ade1ab3aadf50f4b,myopic,4,9,8,100,400
1108,f4c9313397b905f5ade1ab3aadf50f4b,myopic,5,8,9,0,400
1109,f4c9313397b905f5ade1ab3aadf50f4b,myopic,6,9,8,100,500
1110,f4c9313397b905f5ade1ab3aadf50f4b,myopic,7,8,9,0,500
1111,f4c9313397b905f5ade1ab3aadf50f4b,myopic,8,9,8,100,600
1112,707ed37a2fffdffa12013eba66e1306c,myopic,1,8,3,100,100
1113,707ed37a2fffdffa12013eba66e1306c,myopic,2,3,9,0,100
1114,707ed37a2fffdffa12013eba66e1306c,myopic,3,9,4,100,200
1115,707ed37a2fffdffa12013eba66e1306c,myopic,4,4,8,200,400
1116,707ed37a2fffdffa12013eba66e1306c,myopic,5,8,3,100,500
1117,707ed37a2fffdffa12013eba66e1306c,myopic,6,3,9,0,500
1118,707ed37a2fffdffa12013eba66e1306c,myopic,7,9,4,100,600
1119,707ed37a2fffdffa12013eba66e1306c,myopic,8,4,9,200,800
1120,7cb49fda9b479c7e64b3a2b563a3b89a,myopic,1,0,4,200,200
1121,7cb49fda9b479c7e64b3a2b563a3b89a,myopic,2,4,3,100,300
1122,7cb49fda9b479c7e64b3a2b563a3b89a,myopic,3,3,2,-50,250
1123,7cb49fda9b479c7e64b3a2b563a3b89a,myopic,4,2,5,200,450
1124,7cb49fda9b479c7e64b3a2b563a3b89a,myopic,5,5,4,100,550
1125,7cb49fda9b479c7e64b3a2b563a3b89a,myopic,6,4,3,100,650
1126,7cb49fda9b479c7e64b3a2b563a3b89a,myopic,7,3,2,-50,600
1127,7cb49fda9b479c7e64b3a2b563a3b89a,myopic,8,2,5,200,800
1128,8495c7f568c413d28d0f138185d9a12c,myopic,1,3,2,200,200
1129,8495c7f568c413d28d0f138185d9a12c,myopic,2,2,3,100,300
1130,8495c7f568c413d28d0f138185d9a12c,myopic,3,3,2,200,500
1131,8495c7f568c413d28d0f138185d9a12c,myopic,4,2,3,100,600
1132,8495c7f568c413d28d0f138185d9a12c,myopic,5,3,2,200,800
1133,8495c7f568c413d28d0f138185d9a12c,myopic,6,2,3,100,900
1134,8495c7f568c413d28d0f138185d9a12c,myopic,7,3,2,200,1100
1135,8495c7f568c413d28d0f138185d9a12c,myopic,8,2,3,100,1200
1136,9af4d8d0989cac054183d7c065c65214,myopic,1,4,7,100,100
1137,9af4d8d0989cac054183d7c065c65214,myopic,2,7,6,0,100
1138,9af4d8d0989cac054183d7c065c65214,myopic,3,6,4,100,200
1139,9af4d8d0989cac054183d7c065c65214,myopic,4,4,7,100,300
1140,9af4d8d0989cac054183d7c065c65214,myopic,5,7,6,0,300
1141,9af4d8d0989cac054183d7c065c65214,myopic,6,6,4,100,400
1142,9af4d8d0989cac054183d7c065c65214,myopic,7,4,7,100,500
1143,9af4d8d0989cac054183d7c065c65214,myopic,8,7,6,0,500
1144,ba39b6c23b33c6e60ef44685e190d9ce,myopic,1,1,2,200,200
1145,ba39b6c23b33c6e60ef44685e190d9ce,myopic,2,2,6,200,400
1146,ba39b6c23b33c6e60ef44685e190d9ce,myopic,3,6,4,100,500
1147,ba39b6c23b33c6e60ef44685e190d9ce,myopic,4,4,1,0,500
1148,ba39b6c23b33c6e60ef44685e190d9ce,myopic,5,1,2,200,700
1149,ba39b6c23b33c6e60ef44685e190d9ce,myopic,6,2,6,200,900
1150,ba39b6c23b33c6e60ef44685e190d9ce,myopic,7,6,4,100,1000
1151,ba39b6c23b33c6e60ef44685e190d9ce,myopic,8,4,1,0,1000
1152,0331fbec167b3017ecf5c4c85fdccfe8,myopic,1,5,6,100,100
1153,0331fbec167b3017ecf5c4c85fdccfe8,myopic,2,6,3,200,300
1154,0331fbec167b3017ecf5c4c85fdccfe8,myopic,3,3,0,100,400
1155,0331fbec167b3017ecf5c4c85fdccfe8,myopic,4,0,5,200,600
1156,0331fbec167b3017ecf5c4c85fdccfe8,myopic,5,5,6,100,700
1157,0331fbec167b3017ecf5c4c85fdccfe8,myopic,6,6,3,200,900
1158,0331fbec167b3017ecf5c4c85fdccfe8,myopic,7,3,0,100,1000
1159,0331fbec167b3017ecf5c4c85fdccfe8,myopic,8,0,5,200,1200
1160,5fd9c9cf29a7fc38afcdbc9cddb6e981,myopic,1,1,5,100,100
1161,5fd9c9cf29a7fc38afcdbc9cddb6e981,myopic,2,5,3,100,200
1162,5fd9c9cf29a7fc38afcdbc9cddb6e981,myopic,3,3,8,100,300
1163,5fd9c9cf29a7fc38afcdbc9cddb6e981,myopic,4,8,5,200,500
1164,5fd9c9cf29a7fc38afcdbc9cddb6e981,myopic,5,5,3,100,600
1165,5fd9c9cf29a7fc38afcdbc9cddb6e981,myopic,6,3,8,100,700
1166,5fd9c9cf29a7fc38afcdbc9cddb6e981,myopic,7,8,5,200,900
1167,5fd9c9cf29a7fc38afcdbc9cddb6e981,myopic,8,5,3,100,1000
1168,5debc29265b15de1070aaf71d07462b3,myopic,1,2,4,200,200
1169,5debc29265b15de1070aaf71d07462b3,myopic,2,4,8,100,300
1170,5debc29265b15de1070aaf71d07462b3,myopic,3,8,5,-50,250
1171,5debc29265b15de1070aaf71d07462b3,myopic,4,5,1,200,450
1172,5debc29265b15de1070aaf71d07462b3,myopic,5,1,2,100,550
1173,5debc29265b15de1070aaf71d07462b3,myopic,6,2,4,200,750
1174,5debc29265b15de1070aaf71d07462b3,myopic,7,4,8,100,850
1175,5debc29265b15de1070aaf71d07462b3,myopic,8,8,5,-50,800
1176,2c7d4114979f3a7221d401e750055280,myopic,1,6,3,0,0
1177,2c7d4114979f3a7221d401e750055280,myopic,2,3,9,200,200
1178,2c7d4114979f3a7221d401e750055280,myopic,3,9,6,100,300
1179,2c7d4114979f3a7221d401e750055280,myopic,4,6,3,0,300
1180,2c7d4114979f3a7221d401e750055280,myopic,5,3,9,200,500
1181,2c7d4114979f3a7221d401e750055280,myopic,6,9,6,100,600
1182,2c7d4114979f3a7221d401e750055280,myopic,7,6,3,0,600
1183,2c7d4114979f3a7221d401e750055280,myopic,8,3,9,200,800
1184,7e0652199f112ca541956f3f10073289,myopic,1,9,5,100,100
1185,7e0652199f112ca541956f3f10073289,myopic,2,5,9,0,100
1186,7e0652199f112ca541956f3f10073289,myopic,3,9,2,100,200
1187,7e0652199f112ca541956f3f10073289,myopic,4,2,6,0,200
1188,7e0652199f112ca541956f3f10073289,myopic,5,6,9,100,300
1189,7e0652199f112ca541956f3f10073289,myopic,6,9,2,100,400
1190,7e0652199f112ca541956f3f10073289,myopic,7,2,6,0,400
1191,7e0652199f112ca541956f3f10073289,myopic,8,6,9,100,500
1192,3a1ed3e131e64a44ba4f605e8d118ddb,myopic,1,7,0,100,100
1193,3a1ed3e131e64a44ba4f605e8d118ddb,myopic,2,0,5,100,200
1194,3a1ed3e131e64a44ba4f605e8d118ddb,myopic,3,5,2,200,400
1195,3a1ed3e131e64a44ba4f605e8d118ddb,myopic,4,2,7,200,600
1196,3a1ed3e131e64a44ba4f605e8d118ddb,myopic,5,7,0,100,700
1197,3a1ed3e131e64a44ba4f605e8d118ddb,myopic,6,0,5,100,800
1198,3a1ed3e131e64a44ba4f605e8d118ddb,myopic,7,5,2,200,1000
1199,3a1ed3e131e64a44ba4f605e8d118ddb,myopic,8,2,7,200,1200
1200,63c1b9edf53012b87272cef2cb50872d,myopic,1,7,3,200,200
1201,63c1b9edf53012b87272cef2cb50872d,myopic,2,3,1,200,400
1202,63c1b9edf53012b87272cef2cb50872d,myopic,3,1,7,0,400
1203,63c1b9edf53012b87272cef2cb50872d,myopic,4,7,3,200,600
1204,63c1b9edf53012b87272cef2cb50872d,myopic,5,3,1,200,800
1205,63c1b9edf53012b87272cef2cb50872d,myopic,6,1,7,0,800
1206,63c1b9edf53012b87272cef2cb50872d,myopic,7,7,3,200,1000
1207,63c1b9edf53012b87272cef2cb50872d,myopic,8,3,1,200,1200
1208,8b0774bc9b4e0fb4e08c2d63f55ee2bf,myopic,1,9,0,0,0
1209,8b0774bc9b4e0fb4e08c2d63f55ee2bf,myopic,2,0,1,0,0
1210,8b0774bc9b4e0fb4e08c2d63f55ee2bf,myopic,3,1,0,100,100
1211,8b0774bc9b4e0fb4e08c2d63f55ee2bf,myopic,4,0,1,0,100
1212,8b0774bc9b4e0fb4e08c2d63f55ee2bf,myopic,5,1,0,100,200
1213,8b0774bc9b4e0fb4e08c2d63f55ee2bf,myopic,6,0,1,0,200
1214,8b0774bc9b4e0fb4e08c2d63f55ee2bf,myopic,7,1,0,100,300
1215,8b0774bc9b4e0fb4e08c2d63f55ee2bf,myopic,8,0,1,0,300
1216,5d7c38f6314a4ad3ae28ea51f832d6b5,myopic,1,0,8,100,100
1217,5d7c38f6314a4ad3ae28ea51f832d6b5,myopic,2,8,3,200,300
1218,5d7c38f6314a4ad3ae28ea51f832d6b5,myopic,3,3,8,0,300
1219,5d7c38f6314a4ad3ae28ea51f832d6b5,myopic,4,8,3,200,500
1220,5d7c38f6314a4ad3ae28ea51f832d6b5,myopic,5,3,8,0,500
1221,5d7c38f6314a4ad3ae28ea51f832d6b5,myopic,6,8,3,200,700
1222,5d7c38f6314a4ad3ae28ea51f832d6b5,myopic,7,3,8,0,700
1223,5d7c38f6314a4ad3ae28ea51f832d6b5,myopic,8,8,3,200,900
1224,037d136f121454bea9906d12fd304981,myopic,1,9,3,200,200
1225,037d136f121454bea9906d12fd304981,myopic,2,3,1,200,400
1226,037d136f121454bea9906d12fd304981,myopic,3,1,3,100,500
1227,037d136f121454bea9906d12fd304981,myopic,4,3,1,200,700
1228,037d136f121454bea9906d12fd304981,myopic,5,1,3,100,800
1229,037d136f121454bea9906d12fd304981,myopic,6,3,1,200,1000
1230,037d136f121454bea9906d12fd304981,myopic,7,1,3,100,1100
1231,037d136f121454bea9906d12fd304981,myopic,8,3,1,200,1300
1232,05e80dccc370092fe26994fa33dbb128,myopic,1,3,4,0,0
1233,05e80dccc370092fe26994fa33dbb128,myopic,2,4,8,-50,-50
1234,05e80dccc370092fe26994fa33dbb128,myopic,3,8,4,0,-50
1235,05e80dccc370092fe26994fa33dbb128,myopic,4,4,8,-50,-100
1236,05e80dccc370092fe26994fa33dbb128,myopic,5,8,4,0,-100
1237,05e80dccc370092fe26994fa33dbb128,myopic,6,4,8,-50,-150
1238,05e80dccc370092fe26994fa33dbb128,myopic,7,8,4,0,-150
1239,05e80dccc370092fe26994fa33dbb128,myopic,8,4,8,-50,-200
1240,3b4f944bf492ee08fbacca48ef2002e3,myopic,1,7,6,0,0
1241,3b4f944bf492ee08fbacca48ef2002e3,myopic,2,6,8,200,200
1242,3b4f944bf492ee08fbacca48ef2002e3,myopic,3,8,7,200,400
1243,3b4f944bf492ee08fbacca48ef2002e3,myopic,4,7,6,0,400
1244,3b4f944bf492ee08fbacca48ef2002e3,myopic,5,6,8,200,600
1245,3b4f944bf492ee08fbacca48ef2002e3,myopic,6,8,7,200,800
1246,3b4f944bf492ee08fbacca48ef2002e3,myopic,7,7,6,0,800
1247,3b4f944bf492ee08fbacca48ef2002e3,myopic,8,6,8,200,1000
1248,e9073951acef262498eac37b38155caf,myopic,1,0,5,100,100
1249,e9073951acef262498eac37b38155caf,myopic,2,5,3,100,200
1250,e9073951acef262498eac37b38155caf,myopic,3,3,1,100,300
1251,e9073951acef262498eac37b38155caf,myopic,4,1,5,200,500
1252,e9073951acef262498eac37b38155caf,myopic,5,5,3,100,600
1253,e9073951acef262498eac37b38155caf,myopic,6,3,1,100,700
1254,e9073951acef262498eac37b38155caf,myopic,7,1,5,200,900
1255,e9073951acef262498eac37b38155caf,myopic,8,5,3,100,1000
1256,742fcbab171efb0616da3c8368d3043f,myopic,1,6,5,200,200
1257,742fcbab171efb0616da3c8368d3043f,myopic,2,5,1,100,300
1258,742fcbab171efb0616da3c8368d3043f,myopic,3,1,6,200,500
1259,742fcbab171efb0616da3c8368d3043f,myopic,4,6,5,200,700
1260,742fcbab171efb0616da3c8368d3043f,myopic,5,5,1,100,800
1261,742fcbab171efb0616da3c8368d3043f,myopic,6,1,6,200,1000
1262,742fcbab171efb0616da3c8368d3043f,myopic,7,6,5,200,1200
1263,742fcbab171efb0616da3c8368d3043f,myopic,8,5,1,100,1300
1264,a432d08d2e2a0d22a4efcc5762f09651,myopic,1,5,4,200,200
1265,a432d08d2e2a0d22a4efcc5762f09651,myopic,2,4,2,0,200
1266,a432d08d2e2a0d22a4efcc5762f09651,myopic,3,2,5,200,400
1267,a432d08d2e2a0d22a4efcc5762f09651,myopic,4,5,4,200,600
1268,a432d08d2e2a0d22a4efcc5762f09651,myopic,5,4,2,0,600
1269,a432d08d2e2a0d22a4efcc5762f09651,myopic,6,2,5,200,800
1270,a432d08d2e2a0d22a4efcc5762f09651,myopic,7,5,4,200,1000
1271,a432d08d2e2a0d22a4efcc5762f09651,myopic,8,4,2,0,1000
1272,dfae8f381c69dc91a7c5beea75e45a89,myopic,1,4,3,200,200
1273,dfae8f381c69dc91a7c5beea75e45a89,myopic,2,3,8,100,300
1274,dfae8f381c69dc91a7c5beea75e45a89,myopic,3,8,3,200,500
1275,dfae8f381c69dc91a7c5beea75e45a89,myopic,4,3,8,100,600
1276,dfae8f381c69dc91a7c5beea75e45a89,myopic,5,8,3,200,800
1277,dfae8f381c69dc91a7c5beea75e45a89,myopic,6,3,8,100,900
1278,dfae8f381c69dc91a7c5beea75e45a89,myopic,7,8,3,200,1100
1279,dfae8f381c69dc91a7c5beea75e45a89,myopic,8,3,8,100,1200
1280,a8abfb1f3cd12a69ab0a2f01fddbc0f8,myopic,1,4,8,200,200
1281,a8abfb1f3cd12a69ab0a2f01fddbc0f8,myopic,2,8,1,100,300
1282,a8abfb1f3cd12a69ab0a2f01fddbc0f8,myopic,3,1,8,200,500
1283,a8abfb1f3cd12a69ab0a2f01fddbc0f8,myopic,4,8,1,100,600
1284,a8abfb1f3cd12a69ab0a2f01fddbc0f8,myopic,5,1,8,200,800
1285,a8abfb1f3cd12a69ab0a2f01fddbc0f8,myopic,6,8,1,100,900
1286,a8abfb1f3cd12a69ab0a2f01fddbc0f8,myopic,7,1,8,200,1100
1287,a8abfb1f3cd12a69ab0a2f01fddbc0f8,myopic,8,8,1,100,1200
1288,467ab64f941ace4e6ed1b7cf94dc3c9c,myopic,1,5,4,100,100
1289,467ab64f941ace4e6ed1b7cf94dc3c9c,myopic,2,4,5,0,100
1290,467ab64f941ace4e6ed1b7cf94dc3c9c,myopic,3,5,4,100,200
1291,467ab64f941ace4e6ed1b7cf94dc3c9c,myopic,4,4,5,0,200
1292,467ab64f941ace4e6ed1b7cf94dc3c9c,myopic,5,5,4,100,300
1293,467ab64f941ace4e6ed1b7cf94dc3c9c,myopic,6,4,5,0,300
1294,467ab64f941ace4e6ed1b7cf94dc3c9c,myopic,7,5,4,100,400
1295,467ab64f941ace4e6ed1b7cf94dc3c9c,myopic,8,4,5,0,400
1296,ac12bd5a4ed6a49dd0f201e2c2ca3533,myopic,1,1,4,200,200
1297,ac12bd5a4ed6a49dd0f201e2c2ca3533,myopic,2,4,9,0,200
1298,ac12bd5a4ed6a49dd0f201e2c2ca3533,myopic,3,9,2,0,200
1299,ac12bd5a4ed6a49dd0f201e2c2ca3533,myopic,4,2,4,100,300
1300,ac12bd5a4ed6a49dd0f201e2c2ca3533,myopic,5,4,9,0,300
1301,ac12bd5a4ed6a49dd0f201e2c2ca3533,myopic,6,9,2,0,300
1302,ac12bd5a4ed6a49dd0f201e2c2ca3533,myopic,7,2,4,100,400
1303,ac12bd5a4ed6a49dd0f201e2c2ca3533,myopic,8,4,9,0,400
1304,e65604144dd9a651c49aee257a50d525,myopic,1,8,1,200,200
1305,e65604144dd9a651c49aee257a50d525,myopic,2,1,3,200,400
1306,e65604144dd9a651c49aee257a50d525,myopic,3,3,8,200,600
1307,e65604144dd9a651c49aee257a50d525,myopic,4,8,1,200,800
1308,e65604144dd9a651c49aee257a50d525,myopic,5,1,3,200,1000
1309,e65604144dd9a651c49aee257a50d525,myopic,6,3,8,200,1200
1310,e65604144dd9a651c49aee257a50d525,myopic,7,8,1,200,1400
1311,e65604144dd9a651c49aee257a50d525,myopic,8,1,3,200,1600
1312,fbb1ccf568906e9b36f2f0dce5fe5d9f,myopic,1,7,5,100,100
1313,fbb1ccf568906e9b36f2f0dce5fe5d9f,myopic,2,5,3,100,200
1314,fbb1ccf568906e9b36f2f0dce5fe5d9f,myopic,3,3,5,0,200
1315,fbb1ccf568906e9b36f2f0dce5fe5d9f,myopic,4,5,3,100,300
1316,fbb1ccf568906e9b36f2f0dce5fe5d9f,myopic,5,3,5,0,300
1317,fbb1ccf568906e9b36f2f0dce5fe5d9f,myopic,6,5,3,100,400
1318,fbb1ccf568906e9b36f2f0dce5fe5d9f,myopic,7,3,5,0,400
1319,fbb1ccf568906e9b36f2f0dce5fe5d9f,myopic,8,5,3,100,500
1320,aa704d4b644e2d28428e2dc23ea4801d,myopic,1,0,9,200,200
1321,aa704d4b644e2d28428e2dc23ea4801d,myopic,2,9,8,200,400
1322,aa704d4b644e2d28428e2dc23ea4801d,myopic,3,8,0,0,400
1323,aa704d4b644e2d28428e2dc23ea4801d,myopic,4,0,9,200,600
1324,aa704d4b644e2d28428e2dc23ea4801d,myopic,5,9,8,200,800
1325,aa704d4b644e2d28428e2dc23ea4801d,myopic,6,8,0,0,800
1326,aa704d4b644e2d28428e2dc23ea4801d,myopic,7,0,9,200,1000
1327,aa704d4b644e2d28428e2dc23ea4801d,myopic,8,9,8,200,1200
1328,8507fb3058b74c1c75a6f04a65c557c2,myopic,1,6,1,100,100
1329,8507fb3058b74c1c75a6f04a65c557c2,myopic,2,1,6,100,200
1330,8507fb3058b74c1c75a6f04a65c557c2,myopic,3,6,1,100,300
1331,8507fb3058b74c1c75a6f04a65c557c2,myopic,4,1,6,100,400
1332,8507fb3058b74c1c75a6f04a65c557c2,myopic,5,6,1,100,500
1333,8507fb3058b74c1c75a6f04a65c557c2,myopic,6,1,6,100,600
1334,8507fb3058b74c1c75a6f04a65c557c2,myopic,7,6,1,100,700
1335,8507fb3058b74c1c75a6f04a65c557c2,myopic,8,1,6,100,800
1336,42f21d9512905fdee902b69795f3de35,myopic,1,9,7,200,200
1337,42f21d9512905fdee902b69795f3de35,myopic,2,7,0,100,300
1338,42f21d9512905fdee902b69795f3de35,myopic,3,0,7,0,300
1339,42f21d9512905fdee902b69795f3de35,myopic,4,7,0,100,400
1340,42f21d9512905fdee902b69795f3de35,myopic,5,0,7,0,400
1341,42f21d9512905fdee902b69795f3de35,myopic,6,7,0,100,500
1342,42f21d9512905fdee902b69795f3de35,myopic,7,0,7,0,500
1343,42f21d9512905fdee902b69795f3de35,myopic,8,7,0,100,600
1344,9203a64c993a06eb5d314978ada116c8,myopic,1,9,8,200,200
1345,9203a64c993a06eb5d314978ada116c8,myopic,2,8,9,100,300
1346,9203a64c993a06eb5d314978ada116c8,myopic,3,9,8,200,500
1347,9203a64c993a06eb5d314978ada116c8,myopic,4,8,9,100,600
1348,9203a64c993a06eb5d314978ada116c8,myopic,5,9,8,200,800
1349,9203a64c993a06eb5d314978ada116c8,myopic,6,8,9,100,900
1350,9203a64c993a06eb5d314978ada116c8,myopic,7,9,8,200,1100
1351,9203a64c993a06eb5d314978ada116c8,myopic,8,8,9,100,1200
1352,09afc0c652b00166d289191018ec545e,myopic,1,5,9,200,200
1353,09afc0c652b00166d289191018ec545e,myopic,2,9,5,100,300
1354,09afc0c652b00166d289191018ec545e,myopic,3,5,9,200,500
1355,09afc0c652b00166d289191018ec545e,myopic,4,9,1,100,600
1356,09afc0c652b00166d289191018ec545e,myopic,5,1,7,0,600
1357,09afc0c652b00166d289191018ec545e,myopic,6,7,5,100,700
1358,09afc0c652b00166d289191018ec545e,myopic,7,5,9,200,900
1359,09afc0c652b00166d289191018ec545e,myopic,8,9,5,100,1000
1360,26e752a431b60f8404b7deed8eb0e432,myopic,1,7,8,0,0
1361,26e752a431b60f8404b7deed8eb0e432,myopic,2,8,7,0,0
1362,26e752a431b60f8404b7deed8eb0e432,myopic,3,7,8,0,0
1363,26e752a431b60f8404b7deed8eb0e432,myopic,4,8,7,0,0
1364,26e752a431b60f8404b7deed8eb0e432,myopic,5,7,8,0,0
1365,26e752a431b60f8404b7deed8eb0e432,myopic,6,8,7,0,0
1366,26e752a431b60f8404b7deed8eb0e432,myopic,7,7,8,0,0
1367,26e752a431b60f8404b7deed8eb0e432,myopic,8,8,7,0,0
1368,6c40731a43cb4d173ab20f29d9484f0a,myopic,1,0,1,200,200
1369,6c40731a43cb4d173ab20f29d9484f0a,myopic,2,1,8,200,400
1370,6c40731a43cb4d173ab20f29d9484f0a,myopic,3,8,0,100,500
1371,6c40731a43cb4d173ab20f29d9484f0a,myopic,4,0,1,200,700
1372,6c40731a43cb4d173ab20f29d9484f0a,myopic,5,1,8,200,900
1373,6c40731a43cb4d173ab20f29d9484f0a,myopic,6,8,0,100,1000
1374,6c40731a43cb4d173ab20f29d9484f0a,myopic,7,0,1,200,1200
1375,6c40731a43cb4d173ab20f29d9484f0a,myopic,8,1,8,200,1400
