,network_id,strategy,step,source_node,current_node,reward,total_reward
992,8f35942fb5afa69e6f187a0cf4f1618a,random,1,5,6,100,100
993,8f35942fb5afa69e6f187a0cf4f1618a,random,2,6,8,0,100
994,8f35942fb5afa69e6f187a0cf4f1618a,random,3,8,5,100,200
995,8f35942fb5afa69e6f187a0cf4f1618a,random,4,5,9,-50,150
996,8f35942fb5afa69e6f187a0cf4f1618a,random,5,9,8,0,150
997,8f35942fb5afa69e6f187a0cf4f1618a,random,6,8,9,-50,100
998,8f35942fb5afa69e6f187a0cf4f1618a,random,7,9,8,0,100
999,8f35942fb5afa69e6f187a0cf4f1618a,random,8,8,9,-50,50
1000,d05fd2b9881bfde00882c72f93ff61df,random,1,6,7,-50,-50
1001,d05fd2b9881bfde00882c72f93ff61df,random,2,7,9,200,150
1002,d05fd2b9881bfde00882c72f93ff61df,random,3,9,8,200,350
1003,d05fd2b9881bfde00882c72f93ff61df,random,4,8,9,0,350
1004,d05fd2b9881bfde00882c72f93ff61df,random,5,9,8,200,550
1005,d05fd2b9881bfde00882c72f93ff61df,random,6,8,7,-50,500
1006,d05fd2b9881bfde00882c72f93ff61df,random,7,7,9,200,700
1007,d05fd2b9881bfde00882c72f93ff61df,random,8,9,8,200,900
1008,fef51e97a4aa0fec04910a80d1b6d9a9,random,1,1,6,100,100
1009,fef51e97a4aa0fec04910a80d1b6d9a9,random,2,6,5,-50,50
1010,fef51e97a4aa0fec04910a80d1b6d9a9,random,3,5,1,200,250
1011,fef51e97a4aa0fec04910a80d1b6d9a9,random,4,1,6,100,350
1012,fef51e97a4aa0fec04910a80d1b6d9a9,random,5,6,5,-50,300
1013,fef51e97a4aa0fec04910a80d1b6d9a9,random,6,5,9,-50,250
1014,fef51e97a4aa0fec04910a80d1b6d9a9,random,7,9,0,-50,200
1015,fef51e97a4aa0fec04910a80d1b6d9a9,random,8,0,7,200,400
1016,707bb2b330a7e1383572061d7bad3a3c,random,1,6,9,0,0
1017,707bb2b330a7e1383572061d7bad3a3c,random,2,9,2,-50,-50
1018,707bb2b330a7e1383572061d7bad3a3c,random,3,2,9,200,150
1019,707bb2b330a7e1383572061d7bad3a3c,random,4,9,0,200,350
1020,707bb2b330a7e1383572061d7bad3a3c,random,5,0,2,-50,300
1021,707bb2b330a7e1383572061d7bad3a3c,random,6,2,9,200,500
1022,707bb2b330a7e1383572061d7bad3a3c,random,7,9,2,-50,450
1023,707bb2b330a7e1383572061d7bad3a3c,random,8,2,7,-50,400
1024,2c4d3c5b836b0e8e031c6f1b1bfd071e,random,1,6,9,100,100
1025,2c4d3c5b836b0e8e031c6f1b1bfd071e,random,2,9,4,0,100
1026,2c4d3c5b836b0e8e031c6f1b1bfd071e,random,3,4,3,100,200
1027,2c4d3c5b836b0e8e031c6f1b1bfd071e,random,4,3,6,0,200
1028,2c4d3c5b836b0e8e031c6f1b1bfd071e,random,5,6,7,-50,150
1029,2c4d3c5b836b0e8e031c6f1b1bfd071e,random,6,7,6,0,150
1030,2c4d3c5b836b0e8e031c6f1b1bfd071e,random,7,6,9,100,250
1031,2c4d3c5b836b0e8e031c6f1b1bfd071e,random,8,9,6,100,350
1032,b6e257b52fe6bba6ca3f7249c3339eac,random,1,9,4,-50,-50
1033,b6e257b52fe6bba6ca3f7249c3339eac,random,2,4,7,-50,-100
1034,b6e257b52fe6bba6ca3f7249c3339eac,random,3,7,9,400,300
1035,b6e257b52fe6bba6ca3f7249c3339eac,random,4,9,0,0,300
1036,b6e257b52fe6bba6ca3f7249c3339eac,random,5,0,2,200,500
1037,b6e257b52fe6bba6ca3f7249c3339eac,random,6,2,8,200,700
1038,b6e257b52fe6bba6ca3f7249c3339eac,random,7,8,0,200,900
1039,b6e257b52fe6bba6ca3f7249c3339eac,random,8,0,2,200,1100
1040,a86a67281af116f6f872f3274d8e0db1,random,1,3,8,0,0
1041,a86a67281af116f6f872f3274d8e0db1,random,2,8,5,100,100
1042,a86a67281af116f6f872f3274d8e0db1,random,3,5,1,0,100
1043,a86a67281af116f6f872f3274d8e0db1,random,4,1,3,200,300
1044,a86a67281af116f6f872f3274d8e0db1,random,5,3,8,0,300
1045,a86a67281af116f6f872f3274d8e0db1,random,6,8,0,-50,250
1046,a86a67281af116f6f872f3274d8e0db1,random,7,0,2,-50,200
1047,a86a67281af116f6f872f3274d8e0db1,random,8,2,4,-50,150
1048,9af7c501d4c93c32b318199310457c06,random,1,3,0,200,200
1049,9af7c501d4c93c32b318199310457c06,random,2,0,1,100,300
1050,9af7c501d4c93c32b318199310457c06,random,3,1,9,0,300
1051,9af7c501d4c93c32b318199310457c06,random,4,9,8,-50,250
1052,9af7c501d4c93c32b318199310457c06,random,5,8,7,-50,200
1053,9af7c501d4c93c32b318199310457c06,random,6,7,0,400,600
1054,9af7c501d4c93c32b318199310457c06,random,7,0,9,0,600
1055,9af7c501d4c93c32b318199310457c06,random,8,9,8,-50,550
1056,a45fdde5d1d51afe6f399432233a1870,random,1,8,1,200,200
1057,a45fdde5d1d51afe6f399432233a1870,random,2,1,7,-50,150
1058,a45fdde5d1d51afe6f399432233a1870,random,3,7,2,-50,100
1059,a45fdde5d1d51afe6f399432233a1870,random,4,2,1,400,500
1060,a45fdde5d1d51afe6f399432233a1870,random,5,1,4,0,500
1061,a45fdde5d1d51afe6f399432233a1870,random,6,4,1,100,600
1062,a45fdde5d1d51afe6f399432233a1870,random,7,1,7,-50,550
1063,a45fdde5d1d51afe6f399432233a1870,random,8,7,2,-50,500
1064,7c3f283ef1020e8a9885c1d2ff2b3f11,random,1,8,2,-50,-50
1065,7c3f283ef1020e8a9885c1d2ff2b3f11,random,2,2,4,-50,-100
1066,7c3f283ef1020e8a9885c1d2ff2b3f11,random,3,4,6,400,300
1067,7c3f283ef1020e8a9885c1d2ff2b3f11,random,4,6,1,-50,250
1068,7c3f283ef1020e8a9885c1d2ff2b3f11,random,5,1,4,-50,200
1069,7c3f283ef1020e8a9885c1d2ff2b3f11,random,6,4,6,400,600
1070,7c3f283ef1020e8a9885c1d2ff2b3f11,random,7,6,2,-50,550
1071,7c3f283ef1020e8a9885c1d2ff2b3f11,random,8,2,8,200,750
1072,369fed85631588b9f60bd7709c79d4c0,random,1,0,7,-50,-50
1073,369fed85631588b9f60bd7709c79d4c0,random,2,7,2,200,150
1074,369fed85631588b9f60bd7709c79d4c0,random,3,2,0,200,350
1075,369fed85631588b9f60bd7709c79d4c0,random,4,0,2,0,350
1076,369fed85631588b9f60bd7709c79d4c0,random,5,2,7,-50,300
1077,369fed85631588b9f60bd7709c79d4c0,random,6,7,6,-50,250
1078,369fed85631588b9f60bd7709c79d4c0,random,7,6,5,-50,200
1079,369fed85631588b9f60bd7709c79d4c0,random,8,5,1,0,200
1080,7173ddba9d182a73414229ce0b9cb26b,random,1,8,4,-50,-50
1081,7173ddba9d182a73414229ce0b9cb26b,random,2,4,5,0,-50
1082,7173ddba9d182a73414229ce0b9cb26b,random,3,5,9,100,50
1083,7173ddba9d182a73414229ce0b9cb26b,random,4,9,3,100,150
1084,7173ddba9d182a73414229ce0b9cb26b,random,5,3,8,200,350
1085,7173ddba9d182a73414229ce0b9cb26b,random,6,8,9,100,450
1086,7173ddba9d182a73414229ce0b9cb26b,random,7,9,4,-50,400
1087,7173ddba9d182a73414229ce0b9cb26b,random,8,4,5,0,400
1088,b06e63e23be6e795171cc39de5f68b04,random,1,9,7,100,100
1089,b06e63e23be6e795171cc39de5f68b04,random,2,7,3,200,300
1090,b06e63e23be6e795171cc39de5f68b04,random,3,3,4,-50,250
1091,b06e63e23be6e795171cc39de5f68b04,random,4,4,7,0,250
1092,b06e63e23be6e795171cc39de5f68b04,random,5,7,6,-50,200
1093,b06e63e23be6e795171cc39de5f68b04,random,6,6,9,200,400
1094,b06e63e23be6e795171cc39de5f68b04,random,7,9,6,-50,350
1095,b06e63e23be6e795171cc39de5f68b04,random,8,6,0,-50,300
1096,b58f1dbe2001ae48d0f1aada4e64c72f,random,1,8,7,-50,-50
1097,b58f1dbe2001ae48d0f1aada4e64c72f,random,2,7,3,-50,-100
1098,b58f1dbe2001ae48d0f1aada4e64c72f,random,3,3,5,400,300
1099,b58f1dbe2001ae48d0f1aada4e64c72f,random,4,5,7,-50,250
1100,b58f1dbe2001ae48d0f1aada4e64c72f,random,5,7,8,200,450
1101,b58f1dbe2001ae48d0f1aada4e64c72f,random,6,8,7,-50,400
1102,b58f1dbe2001ae48d0f1aada4e64c72f,random,7,7,8,200,600
1103,b58f1dbe2001ae48d0f1aada4e64c72f,random,8,8,7,-50,550
1104,f4c9313397b905f5ade1ab3aadf50f4b,random,1,4,6,-50,-50
1105,f4c9313397b905f5ade1ab3aadf50f4b,random,2,6,8,200,150
1106,f4c9313397b905f5ade1ab3aadf50f4b,random,3,8,5,-50,100
1107,f4c9313397b905f5ade1ab3aadf50f4b,random,4,5,6,0,100
1108,f4c9313397b905f5ade1ab3aadf50f4b,random,5,6,2,-50,50
1109,f4c9313397b905f5ade1ab3aadf50f4b,random,6,2,4,400,450
1110,f4c9313397b905f5ade1ab3aadf50f4b,random,7,4,6,-50,400
1111,f4c9313397b905f5ade1ab3aadf50f4b,random,8,6,2,-50,350
1112,707ed37a2fffdffa12013eba66e1306c,random,1,8,5,-50,-50
1113,707ed37a2fffdffa12013eba66e1306c,random,2,5,9,0,-50
1114,707ed37a2fffdffa12013eba66e1306c,random,3,9,4,100,50
1115,707ed37a2fffdffa12013eba66e1306c,random,4,4,9,200,250
1116,707ed37a2fffdffa12013eba66e1306c,random,5,9,4,100,350
1117,707ed37a2fffdffa12013eba66e1306c,random,6,4,8,200,550
1118,707ed37a2fffdffa12013eba66e1306c,random,7,8,3,100,650
1119,707ed37a2fffdffa12013eba66e1306c,random,8,3,9,0,650
1120,7cb49fda9b479c7e64b3a2b563a3b89a,random,1,0,4,200,200
1121,7cb49fda9b479c7e64b3a2b563a3b89a,random,2,4,3,100,300
1122,7cb49fda9b479c7e64b3a2b563a3b89a,random,3,3,7,-50,250
1123,7cb49fda9b479c7e64b3a2b563a3b89a,random,4,7,1,-50,200
1124,7cb49fda9b479c7e64b3a2b563a3b89a,random,5,1,3,400,600
1125,7cb49fda9b479c7e64b3a2b563a3b89a,random,6,3,2,-50,550
1126,7cb49fda9b479c7e64b3a2b563a3b89a,random,7,2,5,200,750
1127,7cb49fda9b479c7e64b3a2b563a3b89a,random,8,5,7,-50,700
1128,8495c7f568c413d28d0f138185d9a12c,random,1,3,2,200,200
1129,8495c7f568c413d28d0f138185d9a12c,random,2,2,8,-50,150
1130,8495c7f568c413d28d0f138185d9a12c,random,3,8,4,-50,100
1131,8495c7f568c413d28d0f138185d9a12c,random,4,4,5,400,500
1132,8495c7f568c413d28d0f138185d9a12c,random,5,5,2,200,700
1133,8495c7f568c413d28d0f138185d9a12c,random,6,2,3,100,800
1134,8495c7f568c413d28d0f138185d9a12c,random,7,3,2,200,1000
1135,8495c7f568c413d28d0f138185d9a12c,random,8,2,3,100,1100
1136,9af4d8d0989cac054183d7c065c65214,random,1,4,7,100,100
1137,9af4d8d0989cac054183d7c065c65214,random,2,7,3,-50,50
1138,9af4d8d0989cac054183d7c065c65214,random,3,3,8,-50,0
1139,9af4d8d0989cac054183d7c065c65214,random,4,8,4,400,400
1140,9af4d8d0989cac054183d7c065c65214,random,5,4,7,100,500
1141,9af4d8d0989cac054183d7c065c65214,random,6,7,6,0,500
1142,9af4d8d0989cac054183d7c065c65214,random,7,6,9,-50,450
1143,9af4d8d0989cac054183d7c065c65214,random,8,9,2,200,650
1144,ba39b6c23b33c6e60ef44685e190d9ce,random,1,1,0,-50,-50
1145,ba39b6c23b33c6e60ef44685e190d9ce,random,2,0,5,-50,-100
1146,ba39b6c23b33c6e60ef44685e190d9ce,random,3,5,8,-50,-150
1147,ba39b6c23b33c6e60ef44685e190d9ce,random,4,8,9,200,50
1148,ba39b6c23b33c6e60ef44685e190d9ce,random,5,9,3,400,450
1149,ba39b6c23b33c6e60ef44685e190d9ce,random,6,3,9,200,650
1150,ba39b6c23b33c6e60ef44685e190d9ce,random,7,9,7,400,1050
1151,ba39b6c23b33c6e60ef44685e190d9ce,random,8,7,9,200,1250
1152,0331fbec167b3017ecf5c4c85fdccfe8,random,1,5,0,0,0
1153,0331fbec167b3017ecf5c4c85fdccfe8,random,2,0,5,200,200
1154,0331fbec167b3017ecf5c4c85fdccfe8,random,3,5,6,100,300
1155,0331fbec167b3017ecf5c4c85fdccfe8,random,4,6,3,200,500
1156,0331fbec167b3017ecf5c4c85fdccfe8,random,5,3,0,100,600
1157,0331fbec167b3017ecf5c4c85fdccfe8,random,6,0,5,200,800
1158,0331fbec167b3017ecf5c4c85fdccfe8,random,7,5,0,0,800
1159,0331fbec167b3017ecf5c4c85fdccfe8,random,8,0,7,-50,750
1160,5fd9c9cf29a7fc38afcdbc9cddb6e981,random,1,1,4,-50,-50
1161,5fd9c9cf29a7fc38afcdbc9cddb6e981,random,2,4,8,0,-50
1162,5fd9c9cf29a7fc38afcdbc9cddb6e981,random,3,8,5,200,150
1163,5fd9c9cf29a7fc38afcdbc9cddb6e981,random,4,5,3,100,250
1164,5fd9c9cf29a7fc38afcdbc9cddb6e981,random,5,3,4,-50,200
1165,5fd9c9cf29a7fc38afcdbc9cddb6e981,random,6,4,8,0,200
1166,5fd9c9cf29a7fc38afcdbc9cddb6e981,random,7,8,5,200,400
1167,5fd9c9cf29a7fc38afcdbc9cddb6e981,random,8,5,4,-50,350
1168,5debc29265b15de1070aaf71d07462b3,random,1,2,4,200,200
1169,5debc29265b15de1070aaf71d07462b3,random,2,4,9,-50,150
1170,5debc29265b15de1070aaf71d07462b3,random,3,9,7,-50,100
1171,5debc29265b15de1070aaf71d07462b3,random,4,7,3,-50,50
1172,5debc29265b15de1070aaf71d07462b3,random,5,3,6,200,250
1173,5debc29265b15de1070aaf71d07462b3,random,6,6,3,400,650
1174,5debc29265b15de1070aaf71d07462b3,random,7,3,6,200,850
1175,5debc29265b15de1070aaf71d07462b3,random,8,6,0,200,1050
1176,2c7d4114979f3a7221d401e750055280,random,1,6,7,-50,-50
1177,2c7d4114979f3a7221d401e750055280,random,2,7,2,-50,-100
1178,2c7d4114979f3a7221d401e750055280,random,3,2,5,-50,-150
1179,2c7d4114979f3a7221d401e750055280,random,4,5,4,200,50
1180,2c7d4114979f3a7221d401e750055280,random,5,4,8,200,250
1181,2c7d4114979f3a7221d401e750055280,random,6,8,5,200,450
1182,2c7d4114979f3a7221d401e750055280,random,7,5,4,200,650
1183,2c7d4114979f3a7221d401e750055280,random,8,4,5,200,850
1184,7e0652199f112ca541956f3f10073289,random,1,9,5,100,100
1185,7e0652199f112ca541956f3f10073289,random,2,5,9,0,100
1186,7e0652199f112ca541956f3f10073289,random,3,9,5,100,200
1187,7e0652199f112ca541956f3f10073289,random,4,5,0,-50,150
1188,7e0652199f112ca541956f3f10073289,random,5,0,4,-50,100
1189,7e0652199f112ca541956f3f10073289,random,6,4,7,-50,50
1190,7e0652199f112ca541956f3f10073289,random,7,7,8,200,250
1191,7e0652199f112ca541956f3f10073289,random,8,8,7,200,450
1192,3a1ed3e131e64a44ba4f605e8d118ddb,random,1,7,0,100,100
1193,3a1ed3e131e64a44ba4f605e8d118ddb,random,2,0,6,-50,50
1194,3a1ed3e131e64a44ba4f605e8d118ddb,random,3,6,0,0,50
1195,3a1ed3e131e64a44ba4f605e8d118ddb,random,4,0,5,100,150
1196,3a1ed3e131e64a44ba4f605e8d118ddb,random,5,5,2,200,350
1197,3a1ed3e131e64a44ba4f605e8d118ddb,random,6,2,7,200,550
1198,3a1ed3e131e64a44ba4f605e8d118ddb,random,7,7,0,100,650
1199,3a1ed3e131e64a44ba4f605e8d118ddb,random,8,0,6,-50,600
1200,63c1b9edf53012b87272cef2cb50872d,random,1,7,3,200,200
1201,63c1b9edf53012b87272cef2cb50872d,random,2,3,8,-50,150
1202,63c1b9edf53012b87272cef2cb50872d,random,3,8,4,-50,100
1203,63c1b9edf53012b87272cef2cb50872d,random,4,4,5,-50,50
1204,63c1b9edf53012b87272cef2cb50872d,random,5,5,2,200,250
1205,63c1b9edf53012b87272cef2cb50872d,random,6,2,0,200,450
1206,63c1b9edf53012b87272cef2cb50872d,random,7,0,2,400,850
1207,63c1b9edf53012b87272cef2cb50872d,random,8,2,0,200,1050
1208,8b0774bc9b4e0fb4e08c2d63f55ee2bf,random,1,9,2,-50,-50
1209,8b0774bc9b4e0fb4e08c2d63f55ee2bf,random,2,2,4,-50,-100
1210,8b0774bc9b4e0fb4e08c2d63f55ee2bf,random,3,4,5,0,-100
1211,8b0774bc9b4e0fb4e08c2d63f55ee2bf,random,4,5,7,200,100
1212,8b0774bc9b4e0fb4e08c2d63f55ee2bf,random,5,7,2,-50,50
1213,8b0774bc9b4e0fb4e08c2d63f55ee2bf,random,6,2,0,200,250
1214,8b0774bc9b4e0fb4e08c2d63f55ee2bf,random,7,0,1,0,250
1215,8b0774bc9b4e0fb4e08c2d63f55ee2bf,random,8,1,0,100,350
1216,5d7c38f6314a4ad3ae28ea51f832d6b5,random,1,0,8,100,100
1217,5d7c38f6314a4ad3ae28ea51f832d6b5,random,2,8,2,-50,50
1218,5d7c38f6314a4ad3ae28ea51f832d6b5,random,3,2,3,200,250
1219,5d7c38f6314a4ad3ae28ea51f832d6b5,random,4,3,2,-50,200
1220,5d7c38f6314a4ad3ae28ea51f832d6b5,random,5,2,6,-50,150
1221,5d7c38f6314a4ad3ae28ea51f832d6b5,random,6,6,4,-50,100
1222,5d7c38f6314a4ad3ae28ea51f832d6b5,random,7,4,6,0,100
1223,5d7c38f6314a4ad3ae28ea51f832d6b5,random,8,6,1,400,500
1224,037d136f121454bea9906d12fd304981,random,1,9,8,-50,-50
1225,037d136f121454bea9906d12fd304981,random,2,8,7,-50,-100
1226,037d136f121454bea9906d12fd304981,random,3,7,6,-50,-150
1227,037d136f121454bea9906d12fd304981,random,4,6,5,200,50
1228,037d136f121454bea9906d12fd304981,random,5,5,6,200,250
1229,037d136f121454bea9906d12fd304981,random,6,6,5,200,450
1230,037d136f121454bea9906d12fd304981,random,7,5,6,200,650
1231,037d136f121454bea9906d12fd304981,random,8,6,1,0,650
1232,05e80dccc370092fe26994fa33dbb128,random,1,3,4,0,0
1233,05e80dccc370092fe26994fa33dbb128,random,2,4,1,-50,-50
1234,05e80dccc370092fe26994fa33dbb128,random,3,1,3,0,-50
1235,05e80dccc370092fe26994fa33dbb128,random,4,3,4,0,-50
1236,05e80dccc370092fe26994fa33dbb128,random,5,4,1,-50,-100
1237,05e80dccc370092fe26994fa33dbb128,random,6,1,3,0,-100
1238,05e80dccc370092fe26994fa33dbb128,random,7,3,1,-50,-150
1239,05e80dccc370092fe26994fa33dbb128,random,8,1,3,0,-150
1240,3b4f944bf492ee08fbacca48ef2002e3,random,1,7,6,0,0
1241,3b4f944bf492ee08fbacca48ef2002e3,random,2,6,4,0,0
1242,3b4f944bf492ee08fbacca48ef2002e3,random,3,4,6,200,200
1243,3b4f944bf492ee08fbacca48ef2002e3,random,4,6,8,200,400
1244,3b4f944bf492ee08fbacca48ef2002e3,random,5,8,5,-50,350
1245,3b4f944bf492ee08fbacca48ef2002e3,random,6,5,4,0,350
1246,3b4f944bf492ee08fbacca48ef2002e3,random,7,4,6,200,550
1247,3b4f944bf492ee08fbacca48ef2002e3,random,8,6,8,200,750
1248,e9073951acef262498eac37b38155caf,random,1,0,3,0,0
1249,e9073951acef262498eac37b38155caf,random,2,3,6,-50,-50
1250,e9073951acef262498eac37b38155caf,random,3,6,8,-50,-100
1251,e9073951acef262498eac37b38155caf,random,4,8,2,-50,-150
1252,e9073951acef262498eac37b38155caf,random,5,2,7,200,50
1253,e9073951acef262498eac37b38155caf,random,6,7,4,200,250
1254,e9073951acef262498eac37b38155caf,random,7,4,2,200,450
1255,e9073951acef262498eac37b38155caf,random,8,2,7,200,650
1256,742fcbab171efb0616da3c8368d3043f,random,1,6,5,200,200
1257,742fcbab171efb0616da3c8368d3043f,random,2,5,1,100,300
1258,742fcbab171efb0616da3c8368d3043f,random,3,1,9,-50,250
1259,742fcbab171efb0616da3c8368d3043f,random,4,9,5,0,250
1260,742fcbab171efb0616da3c8368d3043f,random,5,5,3,0,250
1261,742fcbab171efb0616da3c8368d3043f,random,6,3,9,-50,200
1262,742fcbab171efb0616da3c8368d3043f,random,7,9,8,-50,150
1263,742fcbab171efb0616da3c8368d3043f,random,8,8,2,-50,100
1264,a432d08d2e2a0d22a4efcc5762f09651,random,1,5,4,200,200
1265,a432d08d2e2a0d22a4efcc5762f09651,random,2,4,6,-50,150
1266,a432d08d2e2a0d22a4efcc5762f09651,random,3,6,0,-50,100
1267,a432d08d2e2a0d22a4efcc5762f09651,random,4,0,8,-50,50
1268,a432d08d2e2a0d22a4efcc5762f09651,random,5,8,2,0,50
1269,a432d08d2e2a0d22a4efcc5762f09651,random,6,2,5,200,250
1270,a432d08d2e2a0d22a4efcc5762f09651,random,7,5,6,-50,200
1271,a432d08d2e2a0d22a4efcc5762f09651,random,8,6,0,-50,150
1272,dfae8f381c69dc91a7c5beea75e45a89,random,1,4,0,-50,-50
1273,dfae8f381c69dc91a7c5beea75e45a89,random,2,0,2,-50,-100
1274,dfae8f381c69dc91a7c5beea75e45a89,random,3,2,9,400,300
1275,dfae8f381c69dc91a7c5beea75e45a89,random,4,9,8,0,300
1276,dfae8f381c69dc91a7c5beea75e45a89,random,5,8,3,200,500
1277,dfae8f381c69dc91a7c5beea75e45a89,random,6,3,8,100,600
1278,dfae8f381c69dc91a7c5beea75e45a89,random,7,8,3,200,800
1279,dfae8f381c69dc91a7c5beea75e45a89,random,8,3,8,100,900
1280,a8abfb1f3cd12a69ab0a2f01fddbc0f8,random,1,4,8,200,200
1281,a8abfb1f3cd12a69ab0a2f01fddbc0f8,random,2,8,6,-50,150
1282,a8abfb1f3cd12a69ab0a2f01fddbc0f8,random,3,6,8,0,150
1283,a8abfb1f3cd12a69ab0a2f01fddbc0f8,random,4,8,1,100,250
1284,a8abfb1f3cd12a69ab0a2f01fddbc0f8,random,5,1,6,-50,200
1285,a8abfb1f3cd12a69ab0a2f01fddbc0f8,random,6,6,8,0,200
1286,a8abfb1f3cd12a69ab0a2f01fddbc0f8,random,7,8,6,-50,150
1287,a8abfb1f3cd12a69ab0a2f01fddbc0f8,random,8,6,3,-50,100
1288,467ab64f941ace4e6ed1b7cf94dc3c9c,random,1,5,4,100,100
1289,467ab64f941ace4e6ed1b7cf94dc3c9c,random,2,4,7,-50,50
1290,467ab64f941ace4e6ed1b7cf94dc3c9c,random,3,7,2,-50,0
1291,467ab64f941ace4e6ed1b7cf94dc3c9c,random,4,2,8,-50,-50
1292,467ab64f941ace4e6ed1b7cf94dc3c9c,random,5,8,0,200,150
1293,467ab64f941ace4e6ed1b7cf94dc3c9c,random,6,0,9,400,550
1294,467ab64f941ace4e6ed1b7cf94dc3c9c,random,7,9,8,200,750
1295,467ab64f941ace4e6ed1b7cf94dc3c9c,random,8,8,0,200,950
1296,ac12bd5a4ed6a49dd0f201e2c2ca3533,random,1,1,4,200,200
1297,ac12bd5a4ed6a49dd0f201e2c2ca3533,random,2,4,7,-50,150
1298,ac12bd5a4ed6a49dd0f201e2c2ca3533,random,3,7,6,-50,100
1299,ac12bd5a4ed6a49dd0f201e2c2ca3533,random,4,6,8,-50,50
1300,ac12bd5a4ed6a49dd0f201e2c2ca3533,random,5,8,3,200,250
1301,ac12bd5a4ed6a49dd0f201e2c2ca3533,random,6,3,5,400,650
1302,ac12bd5a4ed6a49dd0f201e2c2ca3533,random,7,5,3,200,850
1303,ac12bd5a4ed6a49dd0f201e2c2ca3533,random,8,3,5,400,1250
1304,e65604144dd9a651c49aee257a50d525,random,1,8,1,200,200
1305,e65604144dd9a651c49aee257a50d525,random,2,1,5,-50,150
1306,e65604144dd9a651c49aee257a50d525,random,3,5,1,200,350
1307,e65604144dd9a651c49aee257a50d525,random,4,1,3,200,550
1308,e65604144dd9a651c49aee257a50d525,random,5,3,5,-50,500
1309,e65604144dd9a651c49aee257a50d525,random,6,5,1,200,700
1310,e65604144dd9a651c49aee257a50d525,random,7,1,5,-50,650
1311,e65604144dd9a651c49aee257a50d525,random,8,5,9,-50,600
1312,fbb1ccf568906e9b36f2f0dce5fe5d9f,random,1,7,5,100,100
1313,fbb1ccf568906e9b36f2f0dce5fe5d9f,random,2,5,3,100,200
1314,fbb1ccf568906e9b36f2f0dce5fe5d9f,random,3,3,5,0,200
1315,fbb1ccf568906e9b36f2f0dce5fe5d9f,random,4,5,3,100,300
1316,fbb1ccf568906e9b36f2f0dce5fe5d9f,random,5,3,5,0,300
1317,fbb1ccf568906e9b36f2f0dce5fe5d9f,random,6,5,3,100,400
1318,fbb1ccf568906e9b36f2f0dce5fe5d9f,random,7,3,1,-50,350
1319,fbb1ccf568906e9b36f2f0dce5fe5d9f,random,8,1,3,200,550
1320,aa704d4b644e2d28428e2dc23ea4801d,random,1,0,9,200,200
1321,aa704d4b644e2d28428e2dc23ea4801d,random,2,9,8,200,400
1322,aa704d4b644e2d28428e2dc23ea4801d,random,3,8,7,-50,350
1323,aa704d4b644e2d28428e2dc23ea4801d,random,4,7,9,0,350
1324,aa704d4b644e2d28428e2dc23ea4801d,random,5,9,8,200,550
1325,aa704d4b644e2d28428e2dc23ea4801d,random,6,8,7,-50,500
1326,aa704d4b644e2d28428e2dc23ea4801d,random,7,7,9,0,500
1327,aa704d4b644e2d28428e2dc23ea4801d,random,8,9,7,-50,450
1328,8507fb3058b74c1c75a6f04a65c557c2,random,1,6,5,0,0
1329,8507fb3058b74c1c75a6f04a65c557c2,random,2,5,7,200,200
1330,8507fb3058b74c1c75a6f04a65c557c2,random,3,7,8,-50,150
1331,8507fb3058b74c1c75a6f04a65c557c2,random,4,8,6,200,350
1332,8507fb3058b74c1c75a6f04a65c557c2,random,5,6,5,0,350
1333,8507fb3058b74c1c75a6f04a65c557c2,random,6,5,8,-50,300
1334,8507fb3058b74c1c75a6f04a65c557c2,random,7,8,6,200,500
1335,8507fb3058b74c1c75a6f04a65c557c2,random,8,6,1,100,600
1336,42f21d9512905fdee902b69795f3de35,random,1,9,1,-50,-50
1337,42f21d9512905fdee902b69795f3de35,random,2,1,3,-50,-100
1338,42f21d9512905fdee902b69795f3de35,random,3,3,4,-50,-150
1339,42f21d9512905fdee902b69795f3de35,random,4,4,8,200,50
1340,42f21d9512905fdee902b69795f3de35,random,5,8,2,200,250
1341,42f21d9512905fdee902b69795f3de35,random,6,2,8,200,450
1342,42f21d9512905fdee902b69795f3de35,random,7,8,2,200,650
1343,42f21d9512905fdee902b69795f3de35,random,8,2,8,200,850
1344,9203a64c993a06eb5d314978ada116c8,random,1,9,4,-50,-50
1345,9203a64c993a06eb5d314978ada116c8,random,2,4,9,0,-50
1346,9203a64c993a06eb5d314978ada116c8,random,3,9,8,200,150
1347,9203a64c993a06eb5d314978ada116c8,random,4,8,4,-50,100
1348,9203a64c993a06eb5d314978ada116c8,random,5,4,2,-50,50
1349,9203a64c993a06eb5d314978ada116c8,random,6,2,7,-50,0
1350,9203a64c993a06eb5d314978ada116c8,random,7,7,1,0,0
1351,9203a64c993a06eb5d314978ada116c8,random,8,1,2,-50,-50
1352,09afc0c652b00166d289191018ec545e,random,1,5,9,200,200
1353,09afc0c652b00166d289191018ec545e,random,2,9,1,100,300
1354,09afc0c652b00166d289191018ec545e,random,3,1,0,-50,250
1355,09afc0c652b00166d289191018ec545e,random,4,0,9,200,450
1356,09afc0c652b00166d289191018ec545e,random,5,9,1,100,550
1357,09afc0c652b00166d289191018ec545e,random,6,1,7,0,550
1358,09afc0c652b00166d289191018ec545e,random,7,7,5,100,650
